date_cases,college,cases,Party,State,Masks Required?,Initial Mask Requirement Date
2020-10-22,SUNY Buffalo State,43.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,SUNY Canton,5.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,SUNY Cobleskill,10.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,SUNY College at Potsdam,16.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,SUNY College of Environmental Science and Forestry,3.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,SUNY College of Optometry,15.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,SUNY Corning Community College,16.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,SUNY Cortland,484.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,SUNY Delhi,5.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,SUNY Downstate Health Sciences University,72.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,SUNY Empire State College,27.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,SUNY Geneseo,40.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,SUNY Maritime College,27.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,SUNY Morrisville,19.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,SUNY New Paltz,48.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,SUNY Old Westbury,25.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,SUNY Oneonta,721.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,SUNY Oswego,281.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,SUNY Plattsburgh,13.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,SUNY Polytechnic Institute,4.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,SUNY Purchase College,27.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,SUNY University at Buffalo,229.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,SUNY Westchester Community College,63.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,SUNY at Fredonia,122.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Sarah Lawrence College,3.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Schenectady County Community College,4.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Siena College,67.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Skidmore College,6.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,St. Bonaventure University,14.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,St. Francis College,2.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,St. John Fisher College,6.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,St. John's University,36.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,St. Joseph's College Long Island,6.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,St. Joseph's College New York,2.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,St. Lawrence University,2.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,St. Thomas Aquinas College,14.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Stony Brook University,507.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Suffolk County Community College,135.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Syracuse University,222.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,The College of Saint Rose,4.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,"The Graduate Center, CUNY",2.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,The New School,2.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Tompkins Cortland Community College,10.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Touro College,17.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Trocaire College,4.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Ulster County Community College,2.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Union College,10.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,United States Merchant Marine Academy,3.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,United States Military Academy West Point,109.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,University of Rochester,22.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Upstate Medical University,59.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Utica College,17.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Vassar College,35.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Wagner College,14.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Weill Cornell Medical College,3.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Wells College,0.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Yeshiva University,3.0,Democratic,New York,Entire State,4/15/2020
2020-10-22,Appalachian State University,1067.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Barton College,88.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Belmont Abbey College,63.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Brevard College,6.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Campbell University,102.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Carolinas College of Health Sciences,4.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Catawba College,15.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Chowan University,3.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Davidson College,25.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Duke University,153.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Durham Technical Community College,4.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,East Carolina University,1390.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Elizabeth City State University,38.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Elon University,310.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Fayetteville State University,122.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Gardner-Webb University,118.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Greensboro College,27.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Guilford College,22.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,High Point University,153.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Johnson & Wales University-Charlotte,3.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Johnson C Smith University,1.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Lees-McRae College ,22.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Lenoir-Rhyne University,24.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Livingstone College,,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Mars Hill University,14.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Meredith College,47.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Methodist University,37.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Montreat College,13.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,North Carolina A&T State University,211.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,North Carolina Central University,81.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,North Carolina State University,1180.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,North Carolina Wesleyan College,24.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Pfeiffer University,40.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Queens University of Charlotte,0.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Saint Augustine's University,,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Salem College,0.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Shaw University,6.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,University of Mount Olive,38.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,University of North Carolina Asheville,22.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,University of North Carolina School of the Arts,8.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,University of North Carolina Wilmington,616.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,University of North Carolina at Chapel Hill,1248.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,University of North Carolina at Charlotte,418.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,University of North Carolina at Greensboro,161.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,University of North Carolina at Pembroke,297.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Wake Forest University,175.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Wake Technical Community College,34.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Warren Wilson College,0.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Western Carolina University,233.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,William Peace University,8.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Wingate University,82.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Winston-Salem State University,45.0,Democratic,North Carolina,Entire State,6/26/2020
2020-10-22,Bismarck State College,132.0,Republican,North Dakota,Parts of State,
2020-10-22,Dakota College at Bottineau,18.0,Republican,North Dakota,Parts of State,
2020-10-22,Dickinson State University,87.0,Republican,North Dakota,Parts of State,
2020-10-22,Lake Region State College,27.0,Republican,North Dakota,Parts of State,
2020-10-22,Mayville State University,17.0,Republican,North Dakota,Parts of State,
2020-10-22,Minot State University,269.0,Republican,North Dakota,Parts of State,
2020-10-22,North Dakota State College of Science,92.0,Republican,North Dakota,Parts of State,
2020-10-22,North Dakota State University,368.0,Republican,North Dakota,Parts of State,
2020-10-22,Nueta Hidatsa Sahnish College,,Republican,North Dakota,Parts of State,
2020-10-22,Sitting Bull College,,Republican,North Dakota,Parts of State,
2020-10-22,University of Mary,,Republican,North Dakota,Parts of State,
2020-10-22,University of North Dakota,1055.0,Republican,North Dakota,Parts of State,
2020-10-22,Valley City State University,41.0,Republican,North Dakota,Parts of State,
2020-10-22,Williston State College,93.0,Republican,North Dakota,Parts of State,
2020-10-22,Air Force Institute of Technology-Graduate School of Engineering & Management,,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Ashland University,49.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Baldwin Wallace University,49.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Bluffton University,2.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Bowling Green State University,509.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Bowling Green State University Firelands,3.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Capital University,6.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Case Western Reserve University,47.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Cedarville University,28.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Central State University,10.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Clark State Community College,,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Cleveland State University,1.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Columbus College of Art and Design,1.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Cuyahoga Community College District,3.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Defiance College,69.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Denison University,10.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Franciscan University of Steubenville,20.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Heidelberg University,60.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Hiram College,9.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,John Carroll University,120.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Kent State University,282.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Kent State University Geauga Campus,0.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Kent State University at Ashtabula,0.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Kent State University at East Liverpool,0.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Kent State University at Salem,0.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Kent State University at Stark,0.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Kent State University at Trumbull,0.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Kent State University at Tuscarawas,0.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Kenyon College,2.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Lake Erie College,13.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Lorain County Community College,0.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Malone University,12.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Marietta College,5.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Miami University (Ohio),2189.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Mount Saint Joseph University,12.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Muskingum University,0.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,North Central State College,,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Northeast Ohio Medical University,11.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Notre Dame College,16.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Oberlin College,13.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Ohio Dominican University,75.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Ohio Northern University,32.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Ohio State University,3350.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Ohio University,519.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Ohio University-Chillicothe,1.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Ohio University-Eastern,0.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Ohio University-Lancaster,0.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Ohio University-Southern ,4.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Ohio University-Zanesville ,1.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Ohio Wesleyan University,113.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Otterbein University,50.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Shawnee State University,29.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Sinclair Community College,17.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Terra State Community College,9.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,The College of Wooster,24.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,The University of Findlay,45.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Tiffin University,53.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,University of Akron,79.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,University of Cincinnati,708.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,University of Cincinnati-Blue Ash College,,Republican,Ohio,Entire State,7/23/2020
2020-10-22,University of Dayton,1396.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,University of Mount Union,44.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,University of Toledo,396.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Ursuline College,5.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Walsh University,44.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Wilmington College,6.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Wittenberg University,182.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Wright State University,50.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Wright State University-Lake Campus,1.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Xavier University,42.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Youngstown State University,29.0,Republican,Ohio,Entire State,7/23/2020
2020-10-22,Cameron University,64.0,Republican,Oklahoma,Parts of State,
2020-10-22,East Central University,6.0,Republican,Oklahoma,Parts of State,
2020-10-22,Langston University,30.0,Republican,Oklahoma,Parts of State,
2020-10-22,Northeastern State University,100.0,Republican,Oklahoma,Parts of State,
2020-10-22,Northern Oklahoma College,106.0,Republican,Oklahoma,Parts of State,
2020-10-22,Northwestern Oklahoma State University,19.0,Republican,Oklahoma,Parts of State,
2020-10-22,Oklahoma Baptist University,,Republican,Oklahoma,Parts of State,
2020-10-22,Oklahoma Christian University,125.0,Republican,Oklahoma,Parts of State,
2020-10-22,Oklahoma City University,36.0,Republican,Oklahoma,Parts of State,
2020-10-22,Oklahoma Panhandle State University,82.0,Republican,Oklahoma,Parts of State,
2020-10-22,Oklahoma State University,1560.0,Republican,Oklahoma,Parts of State,
2020-10-22,Oklahoma State University Center for Health Sciences,31.0,Republican,Oklahoma,Parts of State,
2020-10-22,Oklahoma State University Institute of Technology,35.0,Republican,Oklahoma,Parts of State,
2020-10-22,Oklahoma State University-Oklahoma City,6.0,Republican,Oklahoma,Parts of State,
2020-10-22,Oral Roberts University,1.0,Republican,Oklahoma,Parts of State,
2020-10-22,Rogers State University,,Republican,Oklahoma,Parts of State,
2020-10-22,Southeastern Oklahoma State University,81.0,Republican,Oklahoma,Parts of State,
2020-10-22,Southern Nazarene University,,Republican,Oklahoma,Parts of State,
2020-10-22,Southwestern Oklahoma State University,243.0,Republican,Oklahoma,Parts of State,
2020-10-22,University of Central Oklahoma,408.0,Republican,Oklahoma,Parts of State,
2020-10-22,University of Oklahoma,542.0,Republican,Oklahoma,Parts of State,
2020-10-22,University of Science and Arts of Oklahoma,12.0,Republican,Oklahoma,Parts of State,
2020-10-22,University of Tulsa,102.0,Republican,Oklahoma,Parts of State,
2020-10-22,Eastern Oregon University,14.0,Democratic,Oregon,Entire State,7/1/2020
2020-10-22,George Fox University,5.0,Democratic,Oregon,Entire State,7/1/2020
2020-10-22,Lane Community College,13.0,Democratic,Oregon,Entire State,7/1/2020
2020-10-22,Lewis & Clark College,3.0,Democratic,Oregon,Entire State,7/1/2020
2020-10-22,Linfield University,7.0,Democratic,Oregon,Entire State,7/1/2020
2020-10-22,Linfield University-School of Nursing,1.0,Democratic,Oregon,Entire State,7/1/2020
2020-10-22,Oregon Health & Science University,138.0,Democratic,Oregon,Entire State,7/1/2020
2020-10-22,Oregon Institute of Technology,8.0,Democratic,Oregon,Entire State,7/1/2020
2020-10-22,Oregon State University,121.0,Democratic,Oregon,Entire State,7/1/2020
2020-10-22,Oregon State University-Cascades,,Democratic,Oregon,Entire State,7/1/2020
2020-10-22,Pacific University,8.0,Democratic,Oregon,Entire State,7/1/2020
2020-10-22,Portland State University,4.0,Democratic,Oregon,Entire State,7/1/2020
2020-10-22,Reed College,12.0,Democratic,Oregon,Entire State,7/1/2020
2020-10-22,Southern Oregon University,5.0,Democratic,Oregon,Entire State,7/1/2020
2020-10-22,University of Oregon,470.0,Democratic,Oregon,Entire State,7/1/2020
2020-10-22,University of Portland,,Democratic,Oregon,Entire State,7/1/2020
2020-10-22,Western Oregon University,5.0,Democratic,Oregon,Entire State,7/1/2020
2020-10-22,Willamette University,10.0,Democratic,Oregon,Entire State,7/1/2020
2020-10-22,Albright College,3.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Allegheny College,29.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Alvernia University,2.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Arcadia University,1.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Bloomsburg University of Pennsylvania,366.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Bryn Athyn College,1.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Bryn Mawr College,6.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Bucknell University,19.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Cabrini University,9.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Cairn University,,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,California University of Pennsylvania,7.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Carnegie Mellon University,61.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Cedar Crest College,1.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Chatham University,15.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Chestnut Hill College,0.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Cheyney University of Pennsylvania,0.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Clarion University of Pennsylvania,2.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Clarks Summit University,0.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Community College of Allegheny County,26.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,DeSales University,6.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Delaware Valley University,17.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Dickinson College,0.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Drexel University,36.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Duquesne University,73.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,East Stroudsburg University,7.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Eastern University,8.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Edinboro University,4.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Elizabethtown College,11.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Franklin and Marshall College,17.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Gannon University,74.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Geneva College,6.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Gettysburg College,99.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Grove City College,19.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Gwynedd Mercy University,,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Haverford College,4.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Holy Family University,3.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Immaculata University,1.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Indiana University of Pennsylvania,267.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Juniata College,11.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Keystone College,0.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,King's College,10.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Kutztown University,342.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,La Roche University,1.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,La Salle University,17.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Lafayette College,9.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Lancaster Bible College,3.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Lebanon Valley College,0.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Lehigh University,212.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Lincoln University,,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Lock Haven University,88.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Lycoming College,6.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Mansfield University of Pennsylvania,10.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Marywood University,13.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Mercyhurst University,17.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Messiah University,38.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Millersville University of Pennsylvania,69.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Misericordia University,24.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Moravian College,22.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Mount Aloysius College,21.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Muhlenberg College,3.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Neumann University,3.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Penn State University,3456.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Penn State University Abington,4.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Penn State University Altoona,206.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Penn State University Beaver,2.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Penn State University Behrend,27.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Penn State University Berks,8.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Penn State University Brandywine,2.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Penn State University College of Medicine,19.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Penn State University Dickinson Law,0.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Penn State University DuBois,1.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Penn State University Fayette,3.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Penn State University Great Valley,0.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Penn State University Greater Allegheny,0.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Penn State University Harrisburg,18.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Penn State University Hazleton,2.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Penn State University Lehigh Valley,0.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Penn State University Mont Alto,0.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Penn State University New Kensington,3.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Penn State University Schuylkill,2.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Penn State University Scranton,12.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Penn State University Shenango,0.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Penn State University Wilkes-Barre,0.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Penn State University York,0.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Pennsylvania College of Technology,66.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Point Park University,20.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Robert Morris University,20.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Rosemont College,5.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Saint Francis University,6.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Saint Joseph's University,250.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Saint Vincent College,10.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Seton Hill University,34.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Shippensburg University of Pennsylvania,62.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Slippery Rock University of Pennsylvania,172.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Susquehanna University,8.0,Democratic,Pennsylvania,Entire State,4/17/2020
2020-10-22,Swarthmore College,15.0,Democratic,Pennsylvania,Entire State,4/17/2020
